,LEIRO_FID,GEOM_FIDS,ANYAG,MERET,HOSSZ,HIBA_DB
2668,74231574,74231635;74231663;74231677;74231690;74231691;74231716;74231717,kpe,90,58.2700,
2669,79840378,79840572;79840573,kpe,110,4.4600,
2670,79840394,79840562;79840563,kpe,110,11.4800,
2671,78056101,78305664;78305665,a,80,0.9700,
2672,79840853,79840852,ac,80,116.4800,
2673,79840962,79840971;79840972,kpe,110,10.2000,
2674,80584858,80585129;80585130,kpe,110,11.6500,
2675,80584866,80585139;80585140,kpe,110,0.9300,
2676,80584872,80585149;80585150,kpe,110,0.6000,
2677,80584878,80585159;80585160,gov,200,10.2000,
2678,67614803,67614991;67615000;67615009;67615018;67615027;67615036;67615037,gov,250,828.9100,
2679,80861211,80861210,kpe,110,0.3700,
2680,80861221,80861749;80861750,kpe,110,11.7100,
2681,80861229,80861228,kpe,110,5.5100,
2682,80861237,80861844;80861845,kpe,110,14.2200,
2683,80861245,80861858;80861859,kpe,110,53.8600,
2684,80861253,80862206;80862207,kpe,110,22.4200,
2685,80861261,80861872;80861873;80861886;80861900;80861914;80861915,kpe,110,77.5600,
2686,80861269,80861928;80861942;80861943,kpe,110,49.5700,
2687,80861277,80861796;80862220;80862234;80862235,kpe,110,50.0900,
2688,80861285,80861284,kpe,110,2.4700,
2689,80861293,80861292,kpe,110,1.9400,
2690,80861301,80861764;80861765,kpe,110,11.7300,
2691,80861309,80861308,kpe,110,11.0000,
2692,80861317,80861956;80861957,kpe,110,12.9000,
2693,80861325,80861970;80861984;80861985,kpe,110,49.8200,
2694,80861333,80861998;80862012;80862026;80862040;80862041,kpe,110,32.3500,
2695,80861341,80861824;80862054;80862068;80862082;80862096;80862110;80862125;80862138;80862139,kpe,110,99.3800,
2696,80861432,80861431,kpe,110,90.9800,
2697,54870642,54870827;54870828,kpe,110,32.4300,
2698,54870648,54870732;54870745;54870746,kpe,110,33.9500,
2699,54870867,54870866,kpe,110,1.0900,
2700,54870875,54870891;54870906;54870918;54870919,gov,100,52.2100,
2701,58150283,58150320;58150321;58150384;58361555;58361556,kpe,110,56.3800,
2702,63868833,63868832,ov,80,0.5000,
2703,63868845,63868844,ac,250,13.1100,
2704,70225915,70225955;70225956;70225978;70225979,kpe,110,33.7700,
2705,79456117,79456139;79456140,kpe,110,6.5100,
2706,67491769,67493053;67493094;67493095;67493150;67493161;67493162;67583514;67583515;67583549;67583550;72496229;72496230,gov,200,1093.6200,
2707,67491730,67493121;67493122,kpe,160,0.7500,
2708,67491739,67493141;67493142,kpe,110,1.1400,
2709,67491745,67493131;67493132,kpe,110,0.5900,
2710,67491753,67491752,kpe,160,0.6000,
2711,40531920,40532031;40532602;40532603,kpe,110,50.3700,
2712,58361926,58361962;58361963,kpe,110,5.3200,
2713,58362655,58362654,kpe,110,46.3200,
2714,58362736,58362882;58362883;58362897;58362935;58362936,kpe,90,106.4300,
2715,58362747,58362811;58362824;58362825;58362838;58362851;58362868;58362869,kpe,90,118.0700,
2716,61438441,61438448;61833256;61833257,kpe,160,6.4000,
2717,60357244,60357243,gov,200,14.7900,
2718,60357252,60357365;60357519;60357520,gov,200,6.5800,
2719,60357260,60357259,gov,200,131.2700,
2720,60357268,60357267,gov,200,363.6500,
2721,60357276,60357275,gov,200,200.5400,
2722,60357284,60357459;60357460,gov,200,5.5400,
2723,60357302,60357470;60357471,kpe,110,0.4300,
2724,60357315,60357511;68121359,kpe,110,5.3400,
2725,60357321,60357528;60357529,kpe,110,4.3900,
2726,69196983,69196999;69197008;69197009,kpe,110,2.6200,
2727,68121345,68121678;68613491,kpe,110,192.4600,
2728,68121381,68121414;68121415,kpe,90,3.0900,
2729,68121390,68121389,kpe,110,0.2200,
2730,68121399,68820922;68820923,kpe,110,16.4400,
2731,68121674,68121691;68121692,kpe,110,1.3000,
2732,68820957,68820956,kpe,110,8.8000,
2733,68820969,68820968,kpe,110,6.5600,
2734,72496225,72496242;72496243,gov,80,0.6500,
2735,74146391,74146501;74146528;74146529;74146543;74146557;74146571;74146585;74146599;74146613;74146627;74146641;74146669;74146682;74146683;74146697;74146710;74146711,kpe,110,112.1000,
2736,74147009,74147008,kpe,110,0.2100,
2737,70447912,70447911,kpe,160,5.8300,
2738,70447925,70551535;70551536,kpe,160,0.9900,
2739,70447938,70447937,kpe,20,0.6600,
2740,70447946,70447945,kpe,20,0.4000,
2741,46840981,46840990;46840991,kpe,110,16.6400,
2742,44094,1408319;2842916;2842917;6274280;6274281;46840972,kpe,63,110.5900,10
2743,73138405,73138458;73138472;73138490;73138491,kpe,110,102.4700,
2744,65894785,65894797;65894806;65894846;65894847,kpe,110,121.7700,
2745,72953921,72954099;72954108;72954109,gov,500,22.4000,
2746,72953931,72953930,gov,300,2.2000,
2747,72953941,72953940,gov,300,2.2000,
2748,72953947,72953946,gov,500,3.7400,
2749,72953955,72954085;74415889;74415890,gov,500,793.3700,
2750,72953963,72954231;72954232,gov,400,7.4200,
2751,72953973,72953972,gov,400,0.7100,
2752,72953981,72953980,gov,400,0.5400,
2753,72953987,72954073;72954182,gov,500,23.6300,
2754,72953995,72954064;72954065,gov,500,33.8000,
2755,72954035,72954034,gov,300,0.8100,
2756,72954050,72954209;72954210,gov,400,3.3300,
2757,72954178,72954250;72954251,gov,80,0.6900,
2758,67892613,67893167;67893168;68821071;68821079;68821080;68944666;68944677;68944678,kpe,160,408.4600,1
2759,67893266,67893298;67893316;67893682;67893683,kpe,110,206.0300,
2760,45774,2809261;45442381,ac,400,1.8800,
2761,45442187,45443664;45443665,kpe,160,13.2500,
2762,45442457,45442456,gov,400,0.6100,
2763,45442467,45442466,gov,500,0.6000,
2764,45442477,45443156;45443157,gov,500,0.1600,
2765,45442485,45442484,gov,500,25.7600,
2766,45442493,45443078;45443079,gov,500,206.3900,
2767,45442501,45442500,gov,400,1.8000,
2768,45442509,45443087;45443088,gov,400,13.7100,
2769,45442518,45443138;45443139,gov,400,2.4700,
2770,45442528,45442527,gov,400,1.6800,
2771,45442536,45442535,gov,300,2.7600,
2772,45442542,45443096;45443097,gov,300,6.4500,
2773,45442553,45442981;45442982;45443009;45443010;45443044;45443045;45443105;45443106,gov,400,196.2200,
2774,45442559,45443182;45443183,gov,400,10.2100,
2775,45442565,45442564,gov,400,0.5700,
2776,45442573,45442572,gov,400,0.5800,
2777,45442581,45443147;45443148,gov,400,5.9000,
2778,45442590,45443165;45443166,gov,400,0.2800,
2779,45442596,45442595,gov,400,1.4800,
2780,45442607,45443622;45443645;45443646,gov,400,622.2900,
2781,45442615,45442614,gov,400,277.2900,
2782,45442623,45442622,gov,400,292.7200,
2783,45442631,45443070;45443202;45443203,gov,400,134.1400,
2784,45442701,45442700,gov,500,0.8100,
2785,45442726,45443028;45443029,kpe,110,6.3000,
2786,45442732,45442731,kpe,110,0.6600,
2787,45442738,45442737,gov,400,0.9600,
2788,45442746,45443114;45443115,kpe,160,4.3300,
2789,45442757,45443265;45443266,kpe,110,7.6500,
2790,45442767,45442766,kpe,160,1.3000,
2791,45442776,45442775,kpe,160,1.3400,
2792,45442785,45443238;45443239,kpe,110,0.9100,
2793,45442796,45442795,kpe,160,1.8400,
2794,45442805,45442804,kpe,160,1.8300,
2795,45442814,45442929;45443230;45443231,kpe,160,7.1200,
2796,45442826,45442825,kpe,160,0.6400,
2797,45442835,45442934;45442935,kpe,110,12.6900,
2798,45442841,45443403;45443532;45443545;45443546,kpe,110,110.3500,
2799,45442849,45443412;45443472;45443485;45443501;45443514;45443515;45443605;45443606,kpe,110,126.5700,
2800,45442855,45443421;45443422,kpe,110,2.7400,
2801,45442941,45442940,gov,300,0.1100,
2802,42707,1393602;1411337;2823136;2823137,kpe,90,74.8500,
2803,13580176,1408456;1408636;6289684;13412343;13412344;13580174;40779607;40779722;40779743;40779744,kpe,110,188.3500,
